TARGETID,ra,dec,Z_QSO,SNR_FOREST,SNR_REDSIDE,DLAID,zDLA,Z_DLA_ERR,NHI,NHI_ERR,DELTACHI2
39628304612855351,36.2610934365694,22.066015064371467,2.7774705799883153,5.122721008214681,8.08032626179824,b'39628304612855351001',2.383049608022368,0.01749646507646899,20.37522952471779,1.5531997445714354,0.17285490602947262
39628326968493521,35.32635158303231,22.890449723679307,2.562247906500388,10.029465606060503,16.7434836433087,b'39628326968493521000',2.3625688338371424,0.014863342670357618,20.60539895545715,1.1081759942423726,0.3308069219625267
39628310187082824,33.80090461097561,22.264520607865304,2.8203527253692737,5.641888984723925,7.160633587573553,b'39628310187082824000',2.1653726434364815,0.039038126295673485,20.640318579342097,2.325111581866246,0.1098291326602292
39637150773285885,33.89645483912004,24.237323831617594,2.682125421144432,6.461498590089943,10.479479206439517,b'39637150773285885000',2.618500375518779,0.01140526488877259,20.322605090161037,1.204419821883137,0.17833255244545254
39628343670211799,37.155144198565836,23.675435251650963,2.872520744275165,17.582128082036686,23.568490396226867,b'39628343670211799000',2.3151961244645136,0.0158196705392815,21.24060358384475,0.6517520269612781,0.46433778878999066
39628354726398417,36.79269428305373,24.156311131916507,2.648216100337684,11.294576317430417,20.763017348005064,b'39628354726398417000',2.2471521619709587,0.010211672059319709,20.88390594750912,0.600954679298055,0.7034973543775462
39628371243567387,37.02617766142436,25.05256951727458,2.4582826863674456,13.23166974727239,23.615083807256006,b'39628371243567387002',1.9695000165250276,0.01808521757631626,20.374267589167456,2.08214007567667,0.028343437215792244
39628354705428204,35.475669346505825,24.137901045892384,2.7844050885057636,15.412075014897198,21.83712391971443,b'39628354705428204000',2.6670936535331506,0.005121334202033866,20.349984104388234,0.9770422736331781,0.18323764004327892
39628365715473591,34.6987513422194,24.750149145192957,2.8723258248409373,11.700149978183092,15.738292836714843,b'39628365715473591000',2.394706045192477,0.01034483244599625,20.37437893490423,1.0558847026903753,0.1925610409076295
39628376691969559,34.71470719159111,25.136584074791383,2.650478656287767,7.468476736780078,11.776983792885357,b'39628376691969559000',2.3713544732959395,0.017312779608710978,21.07717303049929,0.7782987471540015,0.5567010815314888
39628354655094949,32.107004368840194,24.27864187478066,2.494775495044849,8.12915406876458,15.72647984163519,b'39628354655094949000',2.4231221994357663,0.006979930997299612,20.389597012986105,0.7428735569055107,0.3073980837539074
39628365681920853,32.59064085793883,24.746130694885363,2.7567542689884212,6.29520930509812,9.628444267433565,b'39628365681920853000',2.241035021101983,0.019396466710315502,20.84856873528386,1.1937221131084719,0.35361953149113456
39628360128660453,29.149826149444444,24.55440049710109,3.2410965741005415,19.572133659042134,25.17395248165776,b'39628360128660453000',2.5379491836263597,0.012883235289757676,20.783311090119234,1.0059306967387578,0.12459490018120034
