ID,zQSO,zCNN,Conf,NHIcnn,Flux,SNR,Plate,MJD,Fiber,ra,dec,NHIfit,NHI_best
348364313,3.07824869,2.4904737,1.0,20.682202,1.128,3.786,6408,56329,394,169.2021302,27.2588485,20.444602,20.444602
349105103,3.11145428,2.65329128,0.7125,21.614133,1.76,4.541,6877,56544,636,0.4013212,27.4431839,21.900754,21.900754
356435683,3.31390068,2.99746128,1.0,20.394862,7.375,14.028,3851,55302,646,229.4763661,28.2422764,20.389275,20.389275
354038196,3.20409778,3.00206586,1.0,20.813317,3.549,6.768,3959,55679,862,232.8941258,28.165139,20.795663,20.795663
357346135,3.37278393,2.97634722,1.0,20.925452,12.971,16.95,5794,56282,988,149.671736,28.4582191,20.891974,20.891974
353140887,2.86514585,2.71265249,1.0,20.481402,3.752,6.652,5795,56298,658,145.1208613,27.9522056,20.426275,20.426275
354205844,4.19510342,3.81930376,1.0,20.452291,1.294,5.489,6486,56328,406,197.7981885,28.0047239,20.507988,20.507988
360396410,4.18768247,3.80268719,1.0,20.617556,1.178,3.055,4721,55709,144,232.1302727,28.8478234,20.530222,20.530222
374203892,3.03176751,2.76690185,1.0,20.092452,3.354,6.997,3874,55280,840,221.4839609,30.6468592,20.446782,20.446782
375699110,4.23805876,3.6332347,1.0,20.63865,1.084,4.481,6497,56329,551,212.5214314,30.7746882,20.85454,20.85454
382780810,2.99182564,2.42992244,1.0,20.482468,2.477,5.522,3866,55623,924,214.7138705,31.9207335,20.516597,20.516597
378312965,4.30486359,4.03134735,0.5625,20.747014,8.979,16.204,4445,55869,210,128.9519573,31.164405,20.845034,20.845034
377525877,4.68329286,4.08492223,1.0,20.740819,1.294,4.488,6448,56365,266,160.6766985,31.1203332,20.854523,20.854523
377801025,4.33331185,4.08024012,1.0,20.374055,1.743,4.078,6481,56363,712,192.0842191,31.1786636,20.443114,20.443114
380290676,2.86784051,2.60316634,1.0,20.194221,2.905,6.427,6507,56478,874,344.071068,31.6036866,20.516869,20.516869
389960441,4.01840222,3.59181347,1.0,21.391873,0.904,3.33,3985,55320,226,204.0136924,32.873964,21.500628,21.500628
387205842,5.24116836,4.79941739,1.0,20.682569,0.969,3.757,4611,55603,476,180.5324218,32.59411,20.625817,20.625817
397301894,3.40758933,3.30907651,1.0,20.838423,1.582,4.152,3751,55234,646,116.6318645,34.1896395,20.730253,20.730253
393665212,4.01646609,3.65462164,1.0,21.29441,0.918,3.316,3985,55320,848,204.4783277,33.6227289,21.592371,21.592371
403811768,4.20837572,3.52047734,1.0,20.680564,1.126,3.306,3857,55272,758,209.9434789,35.0773079,20.598624,20.598624
399231109,4.27233336,4.18184304,0.775,21.553997,0.889,3.035,3860,55269,290,217.781316,34.4585903,21.323354,21.323354
403468526,3.39512682,3.28631827,1.0,20.891483,2.645,5.778,4716,55738,510,228.0461582,35.0886702,20.965869,20.965869
410520532,4.10123699,3.64712553,0.65,20.532529,1.336,3.829,3969,55307,288,189.277208,36.2546918,20.777644,20.777644
407352752,4.89356713,4.34544962,1.0,20.418283,1.343,3.512,4635,55615,997,162.8459894,35.7595305,20.59144,20.59144
407903715,2.47413127,2.13461625,1.0,20.393356,4.434,5.248,10256,58193,927,206.5484438,35.7362162,20.738544,20.738544
413127656,4.01649129,3.58969915,1.0,20.658333,1.685,4.419,3662,55182,570,112.9458243,36.7295787,20.493951,20.493951
414654192,4.19152063,3.77072475,1.0,20.552259,2.692,7.203,3986,55329,822,205.0407618,36.9703494,20.667073,20.667073
419714641,3.28048131,3.21099008,1.0,20.50572,1.909,6.253,4567,55589,186,152.4800209,37.7211011,20.362356,20.362356
415458018,2.42349972,2.21058595,1.0,21.429512,2.862,3.014,8855,57780,104,156.0851969,37.0560391,21.46406,21.46406
425084417,4.0433144,3.82485538,1.0,20.446515,1.244,3.175,4570,55623,620,148.4026266,38.6193246,20.447312,20.447312
425556121,3.24683509,2.66339966,1.0,20.369822,1.257,3.72,5199,56067,743,244.511232,38.8249215,20.576184,20.576184
426421682,2.98476804,2.65918444,0.85,20.729542,1.541,3.168,10745,58501,788,226.5469852,38.7959009,20.664821,20.664821
425921468,3.22473552,2.63064886,0.8375,20.130691,2.903,6.14,10763,58395,426,257.5049034,38.8194294,20.344538,20.344538
433678543,3.54044577,3.40741959,1.0,20.661194,2.258,6.223,3967,55704,900,187.7251417,40.0690801,20.798564,20.798564
438508218,4.86902424,4.33807044,1.0,20.814708,1.529,5.958,3808,55513,180,127.8440716,40.7731659,20.883055,20.883055
439291060,2.965288,2.40866484,0.6375,21.536019,1.518,3.348,4704,55681,92,196.2689656,40.9538377,21.456121,21.456121
439256520,3.73367365,3.59392923,1.0,21.623294,3.847,7.669,4709,55720,558,205.4504622,41.0027491,21.760409,21.760409
442296843,4.21038799,3.9213514,0.9625,20.219889,1.766,4.872,6044,56090,64,244.594834,41.4328626,20.484982,20.484982
452259773,4.65016952,4.39615357,1.0,20.735082,5.083,12.165,6061,56076,706,219.6498015,43.2497876,20.892698,20.892698
447512645,2.9246358,2.83251886,1.0,20.461585,2.522,4.403,6622,56365,120,203.0938286,42.3058565,20.672125,20.672125
448649929,3.13011145,2.99746128,1.0,21.709991,1.623,3.469,6643,56386,48,177.2094256,42.4695503,21.703736,21.703736
452190544,2.57736211,2.1965706,1.0,20.380154,4.236,5.179,8374,57783,303,188.2823001,43.1807493,20.416424,20.416424
460325304,4.42222705,4.02093078,1.0,20.801596,1.619,5.063,3676,55186,596,116.9572689,44.5714052,20.876328,20.876328
459957124,2.69725305,2.46564681,1.0,20.598128,2.665,5.376,6621,56366,657,196.2125406,44.585039,20.409752,20.409752
467045953,4.15581559,3.48522479,1.0,20.432976,1.38,4.378,3673,55178,306,116.5476582,45.8172641,20.508028,20.508028
468766536,4.01158081,3.72589752,1.0,20.538096,1.903,3.52,5163,55889,640,129.601347,46.0788245,20.443882,20.443882
468719413,4.38485981,4.01400061,1.0,20.274472,1.423,3.521,6618,56401,20,196.8435182,46.0904324,20.398973,20.398973
465449903,2.40862179,2.25824922,1.0,20.683674,4.05,4.764,6664,56383,134,164.5063275,45.5595756,20.763208,20.763208
477984362,3.21404936,3.064286,1.0,21.214088,3.552,11.47,3665,55247,718,114.8555715,48.0644469,21.360378,21.360378
471931309,3.54649566,2.89299977,1.0,20.830981,1.92,5.203,6039,56099,744,226.542111,46.8862057,20.45524,20.45524
477527133,4.97011732,4.13197182,1.0,20.568962,1.384,4.432,6748,56371,654,203.5943432,47.8426677,20.664198,20.664198
479838494,2.86523573,2.38364117,0.5375,21.543836,1.875,3.087,6728,56426,265,231.3022532,48.3934606,21.658194,21.658194
485829972,4.17004983,3.75537064,1.0,20.480277,2.205,4.069,6744,56399,559,203.4891917,49.8910065,20.676736,20.676736
484341797,2.52434399,2.17310314,1.0,20.421943,5.054,4.38,8056,57186,514,246.9138257,49.3898644,20.630166,20.630166
485949040,2.89775439,2.71094312,1.0,20.493183,3.671,3.101,8160,57071,130,170.8631797,49.90283,20.847351,20.847351
490397992,3.46997296,3.39626962,1.0,20.46206,1.894,4.306,6675,56415,280,186.1648327,50.8485942,20.396206,20.396206
491652557,4.0706439,3.6664243,1.0,21.097027,1.799,3.738,6690,56416,403,174.0526139,51.1696698,21.258861,21.258861
492069544,2.97263678,2.80263202,1.0,20.679247,2.552,4.691,7301,56746,122,126.0037229,51.3646702,20.805832,20.805832
486629676,2.47848842,2.14546097,1.0,20.662505,2.388,3.824,7309,56991,414,123.6397118,49.9288034,20.68947,20.68947
486415657,4.24769416,4.10134036,1.0,20.657275,0.965,3.112,8410,57481,214,238.4296308,50.0493005,20.571431,20.571431
497517622,4.4877746,3.86837939,1.0,20.398563,1.543,6.158,3695,55212,794,127.7625572,52.5926616,20.34673,20.34673
500684742,3.07163785,2.54963993,1.0,20.916077,3.048,5.933,6687,56602,740,153.7139982,53.4687961,21.009473,21.009473
498605171,2.56694365,2.46405119,1.0,20.71644,3.031,4.514,7032,56471,237,217.2264713,52.8803904,20.657219,20.657219
506750881,3.04104501,2.87779013,1.0,21.399416,2.099,4.824,8172,57423,686,163.4349062,54.8305771,21.49519,21.49519
514299436,2.86027808,2.41416266,1.0,20.435255,13.462,8.206,5723,56597,12,140.351988,56.5287028,20.39819,20.39819
517413461,3.33180025,3.13698776,0.525,21.521935,1.307,3.862,7085,56625,70,152.11498,57.3402048,21.542539,21.542539
486651309,2.36820924,2.0163683,1.0,20.542809,30.409,14.454,6669,56413,894,192.9996141,50.0343464,-1.0,20.542809
491943359,2.86524752,2.81754619,1.0,20.416775,1.884,3.165,6674,56416,469,187.7905392,51.2515879,-1.0,20.416775
490397992,3.46997296,2.64237159,1.0,20.447512,1.894,4.306,6675,56415,280,186.1648327,50.8485942,-1.0,20.447512
491169597,3.21765533,2.18115072,0.675,20.602854,1.354,3.361,6675,56415,976,187.6420442,51.1474585,-1.0,20.602854
489074680,2.14480352,2.00735192,1.0,20.31857,6.031,3.339,6683,56416,58,179.8977991,50.6691822,-1.0,20.31857
492572351,3.19150587,2.28007821,1.0,20.427474,4.476,9.186,6683,56416,519,176.6357658,51.4061136,-1.0,20.427474
490006268,3.11693389,2.26050029,1.0,20.607194,2.854,6.546,6684,56412,591,174.3516057,50.8323914,-1.0,20.607194
492775988,2.95428001,2.20025228,1.0,20.313674,1.95,4.359,6691,56413,894,172.4840313,51.5629302,-1.0,20.313674
493432302,2.51137436,2.01567283,0.95,20.432151,2.786,3.402,6691,56413,566,170.2371991,51.6876375,-1.0,20.432151
487233686,2.78766861,2.08805045,1.0,20.382663,10.031,11.119,6692,56390,526,167.2071174,50.2174242,-1.0,20.382663
490986847,2.7505523,2.50416294,0.7625,21.13217,1.827,3.792,6694,56386,762,158.0886529,51.0401236,-1.0,21.13217
486588742,3.85809919,3.00852168,1.0,20.687763,2.594,6.249,6700,56384,130,166.3766654,49.9314947,-1.0,20.687763
486340022,2.58315692,2.04989031,0.7,20.442026,2.761,3.376,6702,56381,110,162.5123573,49.9615195,-1.0,20.442026
488277611,2.98777192,2.30433643,1.0,20.345606,2.277,4.602,6702,56381,700,160.7147809,50.3738092,-1.0,20.345606
491243398,2.23445139,2.04708311,1.0,20.35537,7.793,4.056,6723,56428,602,236.433962,51.2186864,-1.0,20.35537
488461424,2.37969576,2.11518835,1.0,20.500864,7.134,5.973,6724,56416,270,217.4040394,50.5104427,-1.0,20.500864
492189843,2.53912509,2.53821574,1.0,20.560914,5.957,8.152,6724,56416,916,218.4239036,51.3249381,-1.0,20.560914
489522727,3.29506702,2.51224065,1.0,20.424919,1.209,3.1,6726,56394,532,222.0930708,50.7312393,-1.0,20.424919
486288673,2.32632661,2.32341308,1.0,20.87351,4.564,3.8,6726,56394,238,224.263448,50.0318542,-1.0,20.87351
487773442,2.47135004,2.07669443,1.0,20.44693,9.07,9.461,6726,56394,736,223.9825072,50.320866,-1.0,20.44693
488566877,2.44086193,2.09445667,1.0,21.451855,15.673,10.385,6738,56424,55,204.509573,50.4404498,-1.0,21.451855
489049016,3.24320168,2.21058528,1.0,20.486545,1.817,3.384,6738,56424,112,204.0249894,50.6736004,-1.0,20.486545
488771507,3.81496196,2.69559384,0.6125,21.073379,5.592,10.546,6738,56424,288,203.0969215,50.5753835,-1.0,21.073379
489780731,3.59911581,3.01036809,0.8,20.411255,1.729,3.9,6740,56401,90,207.8390709,50.7758681,-1.0,20.411255
493195325,2.78618305,2.11662346,1.0,20.896333,2.697,3.189,6740,56401,476,204.5601566,51.6537673,-1.0,20.896333
493276079,2.21126962,2.17968588,1.0,20.608371,6.771,3.667,6741,56394,604,209.4504134,51.5485664,-1.0,20.608371
493588209,3.78815875,2.84046878,0.6875,21.596627,1.143,3.054,6742,56415,614,212.816616,51.6727781,-1.0,21.596627
487774838,3.17829709,2.29749562,1.0,20.854583,5.491,11.182,6745,56425,904,210.0482567,50.2384811,-1.0,20.854583
488192167,3.0354421,2.0275016,0.6625,20.359258,6.277,11.022,6745,56425,910,209.5974097,50.2934683,-1.0,20.359258
488109004,3.02809846,2.14184184,1.0,20.4432,3.35,5.726,6754,56414,226,199.7988734,50.4348716,-1.0,20.4432
490860250,3.14069625,2.13173015,1.0,20.397974,28.591,23.45,6754,56414,534,197.77298,51.0105958,-1.0,20.397974
490486765,2.69462277,2.14184184,1.0,20.878751,4.511,6.596,6755,56413,878,196.6110747,51.0765846,-1.0,20.878751
488187007,2.84679787,2.02610745,0.9,20.681642,1.846,4.067,7291,56992,250,143.7843962,50.4151115,-1.0,20.681642
493090545,2.95568316,2.94079805,0.8,21.114564,4.247,4.224,7294,56739,418,132.711984,51.5935886,-1.0,21.114564
486141043,2.3556387,2.04918869,1.0,20.565932,10.785,7.4,7296,57046,253,139.2442866,49.9159546,-1.0,20.565932
491447580,3.16487176,2.47443597,1.0,20.672174,1.84,3.102,7303,57013,916,133.7667582,51.1481188,-1.0,20.672174
490718481,2.47450066,2.42597617,1.0,20.639009,4.435,3.99,7311,57038,870,130.4499907,50.9689731,-1.0,20.639009
486113030,2.31418123,2.03308304,1.0,20.867464,2.631,3.1,7317,56992,893,122.6141408,50.0181284,-1.0,20.867464
488164387,2.7407077,2.11518835,1.0,20.952206,6.758,12.488,7415,57097,668,190.530826,50.4304933,-1.0,20.952206
492109016,2.88929573,2.83958553,1.0,20.421118,4.76,8.1,8055,57187,971,253.405074,51.3688972,-1.0,20.421118
489141589,2.87255857,2.82106437,1.0,20.410866,2.684,5.215,8056,57186,744,248.9879629,50.682837,-1.0,20.410866
493526465,2.58401762,2.00320101,1.0,20.484097,10.943,10.514,8166,57130,420,161.7744161,51.7523942,-1.0,20.484097
492998825,2.85494879,2.14546076,0.8875,20.682116,1.676,3.072,8166,57130,376,162.0540767,51.6322336,-1.0,20.682116
492998825,2.85494879,2.85198305,0.725,21.45996,1.676,3.072,8166,57130,376,162.0540767,51.6322336,-1.0,21.45996
493557427,2.7511413,2.18628228,1.0,20.422553,2.508,3.674,8168,56992,541,154.4065586,51.6742547,-1.0,20.422553
492042983,3.31591753,2.24701504,1.0,20.39832,1.204,3.335,8175,57039,350,151.5232928,51.2512481,-1.0,20.39832
492038130,2.51132628,2.07598562,1.0,20.473005,2.648,4.341,8209,57427,70,208.9231261,51.3612319,-1.0,20.473005
490164985,2.92252943,2.34182902,1.0,20.691182,2.751,5.171,8210,57426,612,199.1384022,50.992899,-1.0,20.691182
493046355,3.32756464,2.52601705,1.0,20.482523,1.458,3.406,8223,57429,513,194.7785069,51.646664,-1.0,20.482523
491081079,2.79746817,2.04497826,1.0,20.479569,2.601,5.179,8225,57375,200,181.3725343,51.0796842,-1.0,20.479569
490404645,2.20609776,2.03867533,1.0,20.921759,7.079,3.947,8226,57423,688,183.9497615,51.0151538,-1.0,20.921759
490418971,2.79381084,2.16580602,1.0,20.909709,2.822,4.405,8227,57427,512,185.7133526,50.8672214,-1.0,20.909709
486432427,2.34941868,2.3058588,1.0,20.915801,4.194,3.298,8395,57834,376,230.255695,50.0116757,-1.0,20.915801
486415657,4.24769416,2.94533877,0.95,20.707865,0.965,3.112,8410,57481,214,238.4296308,50.0493005,-1.0,20.707865
493375495,2.96244803,2.30966661,1.0,20.587604,7.775,10.436,8414,57846,324,236.559281,51.5679909,-1.0,20.587604
486998521,3.22841479,3.18392895,1.0,20.386941,1.551,3.835,8437,57894,824,239.4852215,50.0367459,-1.0,20.386941
487244764,2.2418775,2.06255754,1.0,20.859928,4.123,3.224,8435,57487,890,213.3489827,50.0895972,-1.0,20.859928
498981827,2.56117981,2.56110108,1.0,20.42999,3.505,7.105,3679,55209,822,119.916366,53.0186002,-1.0,20.42999
494929508,3.01508921,3.01221611,1.0,20.471528,1.779,6.225,3679,55209,526,117.2148572,52.0299924,-1.0,20.471528
498981372,2.25278443,2.02540978,1.0,20.321149,10.975,7.57,3682,55244,740,119.8923711,53.0848476,-1.0,20.321149
494727478,3.42180748,2.6887934,1.0,21.479588,2.961,10.971,3690,55182,258,125.1828981,51.9991999,-1.0,21.479588
496105853,4.44968247,3.11418959,1.0,20.474917,5.413,10.518,4528,55559,274,122.2059584,52.2542527,-1.0,20.474917
496051583,3.5676253,2.53089074,1.0,20.42396,1.901,4.982,5729,56598,342,137.6456247,52.3031506,-1.0,20.42396
498446721,4.26831694,3.45024979,1.0,20.522491,1.347,3.453,5737,56381,466,148.2817148,52.831613,-1.0,20.522491
497451881,2.3798774,2.01567337,1.0,20.331747,13.198,6.205,6312,56487,492,241.0294306,52.5744774,-1.0,20.331747
495775319,3.16000781,2.17383495,1.0,20.637969,17.516,21.952,6660,56370,834,151.4355482,52.1508854,-1.0,20.637969
494966833,3.15050267,2.62313267,0.625,21.019917,1.818,4.773,6673,56419,160,194.3249487,52.0506827,-1.0,21.019917
495468319,3.58567448,2.77732402,1.0,20.49624,2.652,5.604,6668,56605,586,153.3614655,52.194375,-1.0,20.49624
498306430,3.48228342,2.34182902,1.0,20.82844,2.043,6.385,6673,56419,600,192.0137732,52.7654123,-1.0,20.82844
500415950,2.70354232,2.10373231,1.0,21.154423,4.578,8.471,6673,56419,784,193.7903134,53.3583359,-1.0,21.154423
498520586,2.27787337,2.24103925,1.0,20.428143,4.327,3.537,6673,56419,874,194.1995104,52.8411138,-1.0,20.428143
495947226,2.90548838,2.08094696,1.0,20.547291,4.111,8.105,6674,56416,870,190.5700067,52.3045951,-1.0,20.547291
495895262,2.55296276,2.50335722,1.0,20.4111,9.394,10.148,6674,56416,938,190.7601584,52.1693962,-1.0,20.4111
498241627,3.1321493,3.10378217,1.0,20.3459,2.34,5.963,6682,56390,961,183.9883712,52.7392318,-1.0,20.3459
493699063,2.86459679,2.07244591,0.5375,20.598272,1.366,3.206,6683,56416,616,177.4654634,51.6736572,-1.0,20.598272
498354064,2.16220995,2.01845209,0.6875,20.322958,17.887,8.717,6687,56602,134,154.9131689,52.7744056,-1.0,20.322958
497534586,3.08013322,3.07834919,1.0,20.630585,2.586,5.092,6689,56396,328,178.475968,52.6250067,-1.0,20.630585
498169505,2.17295843,2.14546076,1.0,20.904698,13.49,5.111,6689,56396,410,177.5022426,52.7125729,-1.0,20.904698
501327564,3.24498482,2.18115072,1.0,20.696465,2.744,6.539,6689,56396,930,180.0135118,53.6113791,-1.0,20.696465
500146377,2.43635837,2.0951686,1.0,20.424362,4.232,4.82,6690,56416,548,173.2930789,53.2995965,-1.0,20.424362
494015872,3.41461474,2.45767607,1.0,20.772736,2.023,4.749,6690,56416,228,175.4296298,51.7874271,-1.0,20.772736
494058123,3.48204215,2.79913113,1.0,20.488454,2.478,6.81,6691,56413,754,171.3860947,51.8528844,-1.0,20.488454
500270748,3.23056488,2.39065975,1.0,20.555121,2.779,5.304,6695,56628,780,158.8681205,53.2280075,-1.0,20.555121
498390101,2.56122353,2.0844958,1.0,20.568503,11.154,10.819,6698,56637,22,173.1176318,52.8913381,-1.0,20.568503
497202743,2.82198311,2.02819807,1.0,20.538217,1.945,3.845,6699,56411,832,168.8028102,52.5587485,-1.0,20.538217
494795291,2.64439599,2.64321146,1.0,20.486348,4.728,6.888,6703,56636,294,161.0324744,52.0820895,-1.0,20.486348
496046466,3.12069909,2.45449254,1.0,20.362937,3.681,7.559,6706,56385,616,163.6203877,52.2965731,-1.0,20.362937
500505755,2.67765758,2.10158968,1.0,20.309413,2.6,3.528,6706,56385,586,163.5077462,53.2788044,-1.0,20.309413
496007189,3.25768124,2.39769395,1.0,20.413314,1.329,3.348,6716,56401,942,241.5344925,52.3425056,-1.0,20.413314
496958518,2.84054064,2.83340164,1.0,20.467022,1.999,3.686,6718,56398,110,219.9258223,52.3961448,-1.0,20.467022
495192133,2.59831533,2.59819103,1.0,20.393771,2.068,3.229,6721,56398,574,229.3287732,52.0994288,-1.0,20.393771
495569578,3.09453854,2.34799162,1.0,20.46601,4.0,7.148,6738,56424,626,202.3777157,52.1872902,-1.0,20.46601
498245993,3.2969775,2.382862,1.0,20.791992,2.565,5.837,6739,56393,438,210.2845506,52.8433549,-1.0,20.791992
494040003,2.62571618,2.04778463,1.0,20.418394,5.401,6.311,6740,56401,700,205.9520714,51.8752201,-1.0,20.418394
500714793,3.17946289,3.12462399,1.0,20.648132,1.89,4.896,6756,56426,699,207.4422849,53.4908862,-1.0,20.648132
494837265,2.68044383,2.02540978,1.0,20.619953,2.007,3.401,6758,56415,286,200.4779426,52.0328285,-1.0,20.619953
499422396,3.68131769,3.6578373,1.0,20.542497,1.465,3.557,6758,56415,495,198.3338563,53.0232014,-1.0,20.542497
495379191,3.69863972,3.65676367,1.0,20.741683,2.299,5.564,6759,56416,104,197.8941412,52.2113146,-1.0,20.741683
500406085,2.69800092,2.1331729,1.0,20.515187,2.407,3.613,6760,56425,122,198.0032687,53.4047023,-1.0,20.515187
501080164,2.40703249,2.12524662,1.0,20.323162,5.61,4.115,6760,56425,343,196.4547797,53.5267896,-1.0,20.323162
496409062,3.85474131,2.98001126,1.0,20.707791,3.897,8.945,7027,56448,378,211.3025097,52.3540039,-1.0,20.707791
500821164,3.57585181,2.42834312,0.55,21.084205,1.569,4.059,7027,56448,530,211.0524359,53.3832113,-1.0,21.084205
500821164,3.57585181,3.57492745,1.0,20.522106,1.569,4.059,7027,56448,530,211.0524359,53.3832113,-1.0,20.522106
496764476,3.29434569,2.6231332,1.0,20.797174,1.822,4.904,7031,56449,60,217.8414691,52.3588533,-1.0,20.797174
495200344,3.1783472,2.35184788,1.0,20.775766,2.098,5.557,7032,56471,179,217.5401633,52.1636103,-1.0,20.775766
499932600,2.42724813,2.0717394,1.0,20.562396,6.847,5.517,7289,57039,604,137.1326568,53.2829014,-1.0,20.562396
499648046,2.34639131,2.0080448,1.0,21.40679,4.047,3.521,7289,57039,807,138.7630262,53.1792153,-1.0,21.40679
495289421,2.74429699,2.07952811,0.9625,20.976431,4.99,6.784,7295,57067,280,136.3773602,52.0625768,-1.0,20.976431
