ID,survey,z_abs,line,lam_obs_nm,arm,band_used,mag_cont,z_qso,forest_applies,mag_corr,mag_eff,sn_at_1hr,EW3sig_1hr_A,EW3sig_2hr_A,note
94135026,SDSS,3.60770112,SiII1526,703.135190912,VIS,imag,19.9161,3.835,False,0.0,19.9161,20.58543269160113,0.07171125856726374,0.05070751722033408,
94135026,SDSS,3.60770112,CII1334,614.667329408,VIS,rmag,20.0546,3.835,False,0.0,20.0546,18.120075379113146,0.07121781425367034,0.05035859940005426,
94135026,SDSS,3.60770112,OI1302,599.9226858239999,VIS,rmag,20.0546,3.835,False,0.0,20.0546,18.120075379113146,0.06950944089825996,0.049150597015645156,
94135026,SDSS,3.60770112,AlII1670,769.4860870399999,VIS,imag,19.9161,3.835,False,0.0,19.9161,20.58543269160113,0.07847824495893213,0.05549249918607989,
39627595309908260,DESI,2.40745511250663,SiII1526,519.9776501685117,UVB,gmag,19.8149,2.5891701670149136,False,0.0,19.8149,35.812942052227164,0.053059329696562046,0.03751861183365178,
39627595309908260,DESI,2.40745511250663,CII1334,454.55451200838445,UVB,gmag,19.8149,2.5891701670149136,False,0.0,19.8149,47.21065218787862,0.035185445576862304,0.024879867166469546,
39627595309908260,DESI,2.40745511250663,OI1302,443.65065564836317,UVB,gmag,19.8149,2.5891701670149136,False,0.0,19.8149,47.21065218787862,0.03434141689735736,0.024283048763675676,
39627595309908260,DESI,2.40745511250663,AlII1670,569.0450037886072,VIS,rmag,19.2695,2.5891701670149136,False,0.0,19.2695,37.34220854303422,0.031993011707948035,0.022622475529270665,
39627568680275261,DESI,2.3502516050511044,SiII1526,511.2483949307985,UVB,gmag,19.6323,2.5580434043502898,False,0.0,19.6323,42.372101115580996,0.044092938201718175,0.031178415604874297,
39627568680275261,DESI,2.3502516050511044,CII1334,446.92356411381735,UVB,gmag,19.6323,2.5580434043502898,False,0.0,19.6323,55.85730782240815,0.029239526512922227,0.020675467475971147,
39627568680275261,DESI,2.3502516050511044,OI1302,436.20275897765373,UVB,gmag,19.6323,2.5580434043502898,False,0.0,19.6323,55.85730782240815,0.028538128575580753,0.020179504238166737,
39627568680275261,DESI,2.3502516050511044,AlII1670,559.4920180435345,UVB,rmag,19.0451,2.5580434043502898,False,0.0,19.0451,72.7712776626463,0.028096419409579104,0.01986716869157472,
39628199998531008,DESI,1.9990556672970896,SiII1526,457.6558948295359,UVB,gmag,18.9827,2.139702296238522,False,0.0,18.9827,101.60615101841083,0.016460239226832818,0.011639146777246298,
39628199998531008,DESI,1.9990556672970896,CII1334,400.0740260174318,UVB,gmag,18.9827,2.139702296238522,False,0.0,18.9827,101.60615101841083,0.01438922616552751,0.010174719397671405,
39628199998531008,DESI,1.9990556672970896,OI1302,390.4770478820811,UVB,gmag,18.9827,2.139702296238522,False,0.0,18.9827,101.60615101841083,0.014044057321976621,0.009930648167742253,
39628199998531008,DESI,1.9990556672970896,AlII1670,500.842296438614,UVB,gmag,18.9827,2.139702296238522,False,0.0,18.9827,77.07614764759505,0.023746416471800924,0.016791252116090366,
